owner_id,owner_login,owner_name,owner_url,homepage_url,owner_description,owner_logo,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,package_downloads_start,package_downloads_end,package_downloads_growth_rate,package_downloads_growth_percentile,package_downloads_final_weight
O_kgDOB601Ng,likec4,LikeC4,https://github.com/likec4,https://likec4.dev,"Visualize, collaborate, and evolve the software architecture with always actual and live diagrams",https://avatars.githubusercontent.com/u/128791862?v=4,2026-01-01,2026-04-01,1095.0,2969.0,1.7114155251141552,99.71640488656196,1.0,23.0,33.0,0.4347826086956521,98.15599830436624,1.0,798469.0,1064410.0,0.3330636505612616,85.27090060997489,1.0
O_kgDOBycAAw,tinyfish-io,TinyFish,https://github.com/tinyfish-io,https://tinyfish.ai,Scale your operations with leading web agents at TinyFish.ai,https://avatars.githubusercontent.com/u/119996419?v=4,2026-01-01,2026-04-01,1407.0,3064.0,1.177683013503909,99.54915648632928,1.0,23.0,36.0,0.5652173913043478,98.7812632471386,1.0,5400057.0,8078202.0,0.4959475427759374,91.67563688554,1.0
O_kgDODyAx1Q,OpenHub-Store,GitHub Store,https://github.com/OpenHub-Store,https://www.github-store.org," A free, open-source app store for GitHub releases — browse, discover, and install apps with one click.",https://avatars.githubusercontent.com/u/253768149?v=4,2026-01-01,2026-04-01,2751.0,10564.0,2.8400581606688475,99.82547993019196,1.0,3.0,13.0,0.3,96.9425604069521,1.0,,,,,
O_kgDODmJhTg,kreuzberg-dev,Kreuzberg ,https://github.com/kreuzberg-dev,https://kreuzberg.dev,,https://avatars.githubusercontent.com/u/241328462?v=4,2026-01-01,2026-04-01,3915.0,8432.0,1.1537675606641125,99.5346131471786,1.0,71.0,96.0,0.352112676056338,97.59431962696058,1.0,20691704.0,39935610.0,0.9300300255600022,96.46573376390384,1.0
O_kgDODWQ9jw,gepa-ai,GEPA,https://github.com/gepa-ai,https://gepa-ai.github.io/gepa/,,https://avatars.githubusercontent.com/u/224673167?v=4,2026-01-01,2026-04-01,2003.0,3170.0,0.582626060908637,98.9892379290285,1.0,23.0,30.0,0.3043478260869565,97.04323866044932,1.0,4978928.0,15355314.0,2.0840602635748096,98.7800502332257,1.0
MDEyOk9yZ2FuaXphdGlvbjY2NTcwOTE1,anomalyco,Anomaly,https://github.com/anomalyco,https://anoma.ly,For whatever you build.,https://avatars.githubusercontent.com/u/66570915?v=4,2026-01-01,2026-04-01,94583.0,194433.0,1.0556865398644577,99.47643979057592,1.0,1239.0,1794.0,0.4479418886198547,98.2301822806274,1.0,52267987.0,92566057.0,0.7709895160110145,95.42518837459632,1.0
MDEyOk9yZ2FuaXphdGlvbjM3MjQ3Nzk2,void-linux,VoidLinux,https://github.com/void-linux,https://voidlinux.org,,https://avatars.githubusercontent.com/u/37247796?v=4,2026-01-01,2026-04-01,5036.0,5309.0,0.0542096902303415,81.99534613147179,1.0,79.0,241.0,2.050632911392405,99.7774480712166,1.0,,,,,
O_kgDOB_wQQg,VectifyAI,Vectify AI,https://github.com/VectifyAI,https://vectify.ai,"Building next-gen Vectorless, Reasoning-based RAG",https://avatars.githubusercontent.com/u/133959746?v=4,2026-01-01,2026-04-01,4511.0,24516.0,4.434715140767014,99.89819662594532,1.0,5.0,9.0,-0.1,,,0.0,346.0,-0.9654,,
O_kgDODSOrPA,thinking-machines-lab,Thinking Machines,https://github.com/thinking-machines-lab,thinkingmachines.ai,"Thinking, beeping, and booping.",https://avatars.githubusercontent.com/u/220441404?v=4,2026-01-01,2026-04-01,3861.0,4402.0,0.1401191401191401,94.58987783595111,1.0,48.0,63.0,0.3125,97.18100890207717,1.0,316678.0,1430745.0,3.5179804091222,99.3362038033728,1.0
O_kgDODU2wZA,vicinaehq,Vicinae HQ,https://github.com/vicinaehq,https://docs.vicinae.com,Building power user tooling,https://avatars.githubusercontent.com/u/223195236?v=4,2026-01-01,2026-04-01,5501.0,7152.0,0.3001272495909834,97.88394415357766,1.0,75.0,115.0,0.5333333333333333,98.65938957185249,1.0,10163.0,27981.0,1.7532224736790318,98.4930032292788,1.0
O_kgDOC276fQ,agentjido,agentjido,https://github.com/agentjido,,,https://avatars.githubusercontent.com/u/191822461?v=4,2026-01-01,2026-04-01,1225.0,2300.0,0.8775510204081632,99.3891797556719,1.0,45.0,91.0,1.022222222222222,99.42772361169988,1.0,,,,,
O_kgDOC5xghw,siteboon,Siteboon,https://github.com/siteboon,https://siteboon.ai,,https://avatars.githubusercontent.com/u/194797703?v=4,2026-01-01,2026-04-01,5235.0,9625.0,0.8385864374403056,99.3673647469459,1.0,23.0,46.0,1.0,99.40122933446376,1.0,11077.0,6110.0,-0.4484066082874424,,
O_kgDODTLHMA,slopus,slopus,https://github.com/slopus,https://slopus.com,There have never been a better time,https://avatars.githubusercontent.com/u/221431600?v=4,2026-01-01,2026-04-01,6595.0,18326.0,1.7787717968157697,99.73094822571262,1.0,32.0,48.0,0.5,98.48982619754132,1.0,56769.0,28623.0,-0.4957987634096074,,
O_kgDODnQIYQ,MCP-UI-Org,MCP-UI,https://github.com/MCP-UI-Org,mcpui.dev,Interactive UI over MCP,https://avatars.githubusercontent.com/u/242485345?v=4,2026-01-01,2026-04-01,3952.0,4614.0,0.1675101214574899,95.66608493310063,1.0,18.0,18.0,0.0,18.25455701568461,1.0,424027.0,2861157.0,5.747582111516484,99.65913168281308,1.0
O_kgDODVteyQ,bmad-code-org,BMad Code Org,https://github.com/bmad-code-org,,,https://avatars.githubusercontent.com/u/224091849?v=4,2026-01-01,2026-04-01,26741.0,43853.0,0.6399162334991212,99.1128563118092,1.0,89.0,122.0,0.3707865168539326,97.74268757948283,1.0,202327.0,471478.0,1.3302772244930237,97.93684965913168,1.0
O_kgDODKFPWA,sparkjsdev,sparkjsdev,https://github.com/sparkjsdev,,,https://avatars.githubusercontent.com/u/211898200?v=4,2026-01-01,2026-04-01,1509.0,2036.0,0.3492379058979457,98.24025596276906,1.0,17.0,17.0,0.0,18.25455701568461,1.0,82367.0,453101.0,4.501001614724344,99.49766774309292,1.0
O_kgDODG4GwA,rybbit-io,Rybbit,https://github.com/rybbit-io,https://rybbit.io,,https://avatars.githubusercontent.com/u/208537280?v=4,2026-01-01,2026-04-01,10603.0,11971.0,0.1290200886541544,94.04450261780106,1.0,26.0,35.0,0.3461538461538461,97.5519287833828,1.0,15071.0,57996.0,2.84818525645279,99.12091855041264,1.0
MDEyOk9yZ2FuaXphdGlvbjc2MjYzMDI4,anthropics,Anthropic,https://github.com/anthropics,https://anthropic.com,,https://avatars.githubusercontent.com/u/76263028?v=4,2026-01-01,2026-04-01,192946.0,396415.0,1.0545385755600012,99.46916812100058,1.0,300.0,385.0,0.2833333333333333,96.561042814752,1.0,785803055.0,1508209195.0,0.9193221321848896,96.39397201291712,1.0
O_kgDODX8zqQ,RLinf,RLinf,https://github.com/RLinf,,,https://avatars.githubusercontent.com/u/226440105?v=4,2026-01-01,2026-04-01,1930.0,2991.0,0.549740932642487,98.91652123327516,1.0,28.0,61.0,1.1785714285714286,99.55489614243324,1.0,0.0,1208.0,-0.8792,,
O_kgDODH8bCA,MiroMindAI,MiroMind,https://github.com/MiroMindAI,https://miromind.ai,,https://avatars.githubusercontent.com/u/209656584?v=4,2026-01-01,2026-04-01,3321.0,11649.0,2.5076784101174345,99.7891215823153,1.0,20.0,25.0,0.25,95.89868588384908,1.0,,,,,
O_kgDOCStAAQ,puckeditor,Puck Editor,https://github.com/puckeditor,https://www.puckeditor.com,The open-source page building platform,https://avatars.githubusercontent.com/u/153829377?v=4,2026-01-01,2026-04-01,10249.0,12473.0,0.2169967801736755,96.9022687609075,1.0,70.0,80.0,0.1428571428571428,90.2395082662145,1.0,103671.0,484166.0,3.6702163575156024,99.37208467886616,1.0
O_kgDOC8vliw,AstrBotDevs,AstrBot AI,https://github.com/AstrBotDevs,https://astrbot.app,"We rise together, back to the moon and beyond.",https://avatars.githubusercontent.com/u/197911947?v=4,2026-01-01,2026-04-01,14652.0,25847.0,0.7640595140595141,99.28010471204188,1.0,118.0,198.0,0.6779661016949152,99.10979228486649,1.0,104576.0,143053.0,0.3679333690330477,86.84965913168281,1.0
O_kgDOC52jGQ,MiniMax-AI,MiniMax,https://github.com/MiniMax-AI,https://www.minimax.io,Intelligence with Everyone,https://avatars.githubusercontent.com/u/194880281?v=4,2026-01-01,2026-04-01,11876.0,25013.0,1.1061805321657123,99.48371146015124,1.0,26.0,42.0,0.6153846153846154,98.8925392115303,1.0,11690.0,13645.0,0.1672369546621043,69.87800502332256,1.0
MDEyOk9yZ2FuaXphdGlvbjg5MjgxNjk5,bearcove,bearcove,https://github.com/bearcove,https://bearcove.eu,It's @fasterthanlime and friends doing open-source & teaching Rust,https://avatars.githubusercontent.com/u/89281699?v=4,2026-01-01,2026-04-01,1884.0,2256.0,0.197452229299363,96.53141361256544,1.0,20.0,38.0,0.9,99.3429419245443,1.0,2716956.0,4803510.0,0.7679748954344494,95.35342662360962,1.0
MDEyOk9yZ2FuaXphdGlvbjE5OTMxODky,SolaceLabs,Solace Labs,https://github.com/SolaceLabs,https://solace.dev,"Solace Labs offers community supported, open source projects.  These projects offer integration with, and ways to use, Solace products.",https://avatars.githubusercontent.com/u/19931892?v=4,2026-01-01,2026-04-01,1075.0,2904.0,1.701395348837209,99.70913321698664,1.0,36.0,46.0,0.2777777777777778,96.47096227214922,1.0,2425151.0,3174530.0,0.3090030270280077,83.92536777897381,1.0
O_kgDOC0cCOg,CodebuffAI,Codebuff,https://github.com/CodebuffAI,https://codebuff.com,Make your terminal write code for you,https://avatars.githubusercontent.com/u/189203002?v=4,2026-01-01,2026-04-01,2657.0,4354.0,0.6386902521640948,99.10558464223384,1.0,14.0,23.0,0.6428571428571429,98.94552776600254,1.0,124540.0,193103.0,0.5505299502167978,92.78794402583424,1.0
O_kgDOC3Dd0g,massive-com,Massive.com,https://github.com/massive-com,https://massive.com,Modernizing Wall St. One market at a time.,https://avatars.githubusercontent.com/u/191946194?v=4,2026-01-01,2026-04-01,1973.0,2169.0,0.099341104916371,91.695753344968,1.0,56.0,58.0,0.0357142857142857,53.61911827045358,1.0,6569.0,63247.0,5.3247,99.60531036957302,1.0
O_kgDOC8WENg,Gen-Verse,Princeton-AI,https://github.com/Gen-Verse,https://yangling0818.github.io/,"Open-source research from Princeton AI Lab, led by Ling Yang and Mengdi Wang",https://avatars.githubusercontent.com/u/197493814?v=4,2026-01-01,2026-04-01,3360.0,8725.0,1.5967261904761905,99.69458987783597,1.0,9.0,15.0,0.5,98.48982619754132,1.0,,,,,
O_kgDOBxUflw,Owloops,Owloops,https://github.com/Owloops,https://owloops.com,cli tools that work,https://avatars.githubusercontent.com/u/118824855?v=4,2026-01-01,2026-04-01,1511.0,1850.0,0.2243547319655857,96.99680046538684,1.0,9.0,18.0,0.8,99.25816023738872,1.0,53414.0,100043.0,0.8729733777661287,96.10692500897022,1.0
O_kgDODffAjw,ValueCell-ai,ValueCell.ai,https://github.com/ValueCell-ai,valuecell.ai,,https://avatars.githubusercontent.com/u/234340495?v=4,2026-01-01,2026-04-01,7835.0,16546.0,1.111805998723676,99.4909831297266,1.0,18.0,31.0,0.7222222222222222,99.16807969478592,1.0,,,,,
O_kgDOCzasqg,CoplayDev,Coplay,https://github.com/CoplayDev,https://coplay.dev,Unity plugin for AI driven game development,https://avatars.githubusercontent.com/u/188132522?v=4,2026-01-01,2026-04-01,4517.0,8160.0,0.8065087447420854,99.32373472949388,1.0,23.0,44.0,0.9130434782608696,99.3641373463332,1.0,,,,,
