company_id,company_name,company_type,homepage_url,github_owner_url,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,huggingface_downloads_start,huggingface_downloads_end,huggingface_downloads_growth_rate,huggingface_downloads_growth_percentile,huggingface_downloads_final_weight,huggingface_likes_start,huggingface_likes_end,huggingface_likes_growth_rate,huggingface_likes_growth_percentile,huggingface_likes_final_weight,country,description,linkedin_url,logo_url
af3fc4f0-126d-4bf3-b404-6da1736eeaec,Hyperflask,company,https://hyperflask.dev,https://github.com/hyperflask,2025-10-01,2026-01-01,0.0,330.0,2.3,97.9011099899092,1.0,1.0,1.0,-0.8,,,,,,,,28.0,27.0,-0.73,,,,,,,,,,,,,,Python web stack,,https://avatars.githubusercontent.com/u/157199987?v=4
8075df34-7cdc-4f33-97bf-f6c508b985f5,Hopp - Remote Pair Programming Tool,company,https://www.gethopp.app,https://github.com/gethopp,2025-10-01,2026-01-01,272.0,434.0,0.5955882352941176,93.66296670030272,0.6165354977843969,6.0,10.0,0.6666666666666666,97.5767366720517,0.3834645022156031,,,,,,,,,,,,,,,,,,,,,,,,
2a829492-a6bc-4fd0-909a-5ca9eb831e94,Inkeep,company,https://docs.inkeep.com,https://github.com/inkeep,2025-10-01,2026-01-01,197.0,823.0,3.1776649746192893,98.34510595358223,0.6902826749011173,12.0,13.0,0.0833333333333333,75.31502423263328,0.3097173250988827,6969.0,719.0,-0.8968288133161142,,,,,,,,,,,,,,,,,,,,,
1bd85c72-f65c-43b2-a1e5-3e6ddec1b852,Taskosaur,company,https://taskosaur.com,https://github.com/Taskosaur,2025-10-01,2026-01-01,5.0,333.0,2.33,97.9212916246216,0.9730388914937116,2.0,5.0,0.0,30.37156704361874,0.0269611085062883,,,,,,,,,,,,,,,,,,,,,,,,
0bc49cea-4ef6-4448-92d7-9dc70c701963,bagofwords1,company,https://bagofwords.com,https://github.com/bagofwords1,2025-10-01,2026-01-01,58.0,325.0,2.25,97.88092835519676,1.0,2.0,3.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/191444416?v=4
c417e259-15b2-4089-91f8-f87dd9ff11af,Inspector,company,https://inspector.dev,https://github.com/inspector-apm,2025-10-01,2026-01-01,228.0,230.0,0.0087719298245614,18.506559031281533,0.1472470114278599,8.0,11.0,0.375,95.04038772213246,0.8527529885721401,,,,,,,,,,,,,,,,,,,,,,,,
980a1243-ef15-4047-bb26-910e2f8c6003,Helical,company,https://www.helical-ai.com,https://github.com/helicalAI,2025-10-01,2026-01-01,152.0,177.0,0.1644736842105263,83.10797174571141,0.3199604107893519,9.0,13.0,0.4444444444444444,96.3004846526656,0.6800395892106481,,,,,,326.0,275.0,-0.156441717791411,,,,,,,,,,,,,,,,
cb807a19-020e-4218-9fa4-b384af35d0ae,RackulaLives,company,https://count.racku.la,https://github.com/RackulaLives,2025-10-01,2026-01-01,116.0,370.0,2.189655172413793,97.86074672048436,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,Canada,,,https://avatars.githubusercontent.com/u/251512138?v=4
0e91dc15-281c-4b7d-bc84-1c79428b06c3,Rackarr,company,https://rackarr.com,https://github.com/Rackarr,2025-10-01,2026-01-01,9.0,318.0,2.18,97.84056508577194,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Get your shit together.,,https://avatars.githubusercontent.com/u/249542040?v=4
cbac9854-3be6-4c9d-ba25-18b831fbdf2b,MoganLab,company,https://mogan.app,https://github.com/MoganLab,2025-10-01,2026-01-01,459.0,491.0,0.0697167755991285,66.45812310797174,0.3592194431672453,28.0,41.0,0.4642857142857143,96.47819063004846,0.6407805568327546,,,,,,,,,,,,,,,,,,,,,,,,
56cf1fc8-ab2b-496b-b6dd-d2fd49c9690b,Marble,company,https://marblecms.com,https://github.com/usemarble,2025-10-01,2026-01-01,208.0,324.0,0.5576923076923077,93.31987891019172,0.4262466365432473,15.0,22.0,0.4666666666666667,96.51050080775444,0.5737533634567528,,,,,,,,,,,,,,,,,,,,,,,,
2edf6dc3-12d1-4fa2-8933-a9924c5e551e,Gattaca,company,https://docs.titanrelay.xyz,https://github.com/gattaca-com,2025-10-01,2026-01-01,107.0,115.0,0.0747663551401869,68.19374369323916,0.0639958115182088,15.0,20.0,0.3333333333333333,94.34571890145396,0.9360041884817912,,,,,,,,,,,,,,,,,,,,,,,,
bdcec73f-251e-46c5-a6e6-df6e7ca70b08,Hcloud K8s,predicted_company,https://www.vantalabs.com,https://github.com/hcloud-k8s,2025-10-01,2026-01-01,303.0,465.0,0.5346534653465347,93.21897073662969,0.5483937029768378,9.0,14.0,0.5555555555555556,96.96284329563812,0.4516062970231623,,,,,,,,,,,,,,,,,,,,,,,,
f89b95a6-d270-4698-900a-c4e4833640bf,eqtylab,company,https://mcp-guardian.org,https://github.com/eqtylab,2025-10-01,2026-01-01,177.0,320.0,0.807909604519774,95.03531786074672,0.6442631617808384,3.0,8.0,0.6,97.23747980613894,0.3557368382191614,,,,,,,,,,,,,,,,,,,,,,,,
a04ac84c-8ec0-4ffb-a537-117b89922fff,Firebase Studio,potential_company,https://firebase.studio,https://github.com/firebase-studio,2025-10-01,2026-01-01,332.0,374.0,0.1265060240963855,79.313824419778,0.3620696171163396,29.0,42.0,0.4482758620689655,96.34894991922457,0.6379303828836603,,,,,,,,,,,,,,,,,,,,,,,,
fb1e9218-25dd-415b-a635-89762a6052d5,Byte Meadow,company,https://bytemeadow.com,https://github.com/bytemeadow,2025-10-01,2026-01-01,239.0,321.0,0.3430962343096234,90.81735620585268,0.4700029879526235,10.0,15.0,0.5,96.72051696284328,0.5299970120473764,,,,,,,,,,,,,,,,,,,,,,,,
bddb999c-7c96-4c0f-8e03-326adc384ebf,clawdbot,company,https://clawdbot.com,https://github.com/openclaw,2025-10-01,2026-01-01,0.0,307.0,2.07,97.79011099899093,1.0,,24.0,,,,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,"Your personal, open source AI assistant.",,https://avatars.githubusercontent.com/u/252820863?v=4
5429c887-df59-46a0-b115-f620b10cbcbd,svelteplot,company,https://svelteplot.dev,https://github.com/svelteplot,2025-10-01,2026-01-01,270.0,330.0,0.2222222222222222,86.95257315842582,0.4643886417019527,10.0,15.0,0.5,96.72051696284328,0.5356113582980472,926.0,903.0,-0.0248380129589632,,,,,,,,,,,,,,,,,,,,,
f348e5c5-483f-4efe-a52c-d4085522bd18,RunMaestro.ai,company,https://runmaestro.ai,https://github.com/RunMaestro,2025-10-01,2026-01-01,0.0,303.0,2.03,97.71947527749748,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,Maestro is a cross-platform desktop app for conducting your fleet of AI agents and projects. ,,https://avatars.githubusercontent.com/u/259239772?v=4
bc4c026c-9036-455e-8cd8-517e762b545c,TetherIA,company,https://tetheria.ai,https://github.com/TetherIA,2025-10-01,2026-01-01,0.0,301.0,2.01,97.69929364278508,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,United States,TetherIA develops high-dexterity robotic hand using AI-driven control algorithms.,https://www.linkedin.com/company/tetheria/,https://images.crunchbase.com/image/upload/t_cb-default-original/ddc5f0ac719648229218f3bb361581ab
